wiki	topic	open	available	closed	total
muswiki	Performing arts	0	0	0	0.0
muswiki	Philosophy and religion	0	0	0	0.0
muswiki	Physics	0	0	0	0.0
muswiki	Plastic arts	0	0	0	0.0
muswiki	Politics and government	0	0	0	0.0
muswiki	Science	0	0	0	0.0
muswiki	Space	0	0	0	0.0
muswiki	Sports	0	0	0	0.0
muswiki	Technology	0	0	0	0.0
muswiki	Time	0	0	0	0.0
muswiki	Transportation	0	0	0	0.0
muswiki	all_topics	0.33009213613	0.0873423316221	0.582565532248	0.0
hrwiki	Africa	0	0	0	0.0
hrwiki	Americas	0.333333333333	0.0	0.666666666667	24.0
hrwiki	Article improvement and grading	0	0	0	0.0
hrwiki	Arts	0	0	0	0.0
hrwiki	Biology	0.321362799263	0.0957642725599	0.582872928177	1086.0
hrwiki	Bodies of water	0.3	0.1	0.6	10.0
hrwiki	Broadcasting	0.0	0.0	1.0	2.0
hrwiki	Business and economics	0	0	0	0.0
hrwiki	Chemistry	0.160714285714	0.0714285714286	0.767857142857	56.0
hrwiki	Cities	1.0	0.0	0.0	1.0
hrwiki	Contents systems	0.0	0.0	1.0	4.0
hrwiki	Countries	0.305084745763	0.0169491525424	0.677966101695	59.0
hrwiki	Crafts and hobbies	0	0	0	0.0
hrwiki	Economics	0	0	0	0.0
hrwiki	Education	0.0	0.0	1.0	4.0
hrwiki	Entertainment	0.0	0.0	1.0	5.0
hrwiki	Europe	0.160583941606	0.109489051095	0.729927007299	137.0
hrwiki	Files	0	0	0	0.0
hrwiki	Food and drink	0.2	0.0	0.8	15.0
hrwiki	Geosciences	0.333333333333	0.0555555555556	0.611111111111	18.0
hrwiki	History and society	0.276595744681	0.106382978723	0.617021276596	329.0
hrwiki	Information science	0	0	0	0.0
hrwiki	Internet culture	0.0	0.5	0.5	2.0
hrwiki	Landforms	0.666666666667	0.0	0.333333333333	3.0
hrwiki	Language and literature	0.34375	0.09375	0.5625	96.0
hrwiki	Maintenance	0.25	0.0	0.75	4.0
hrwiki	Maps	0.0	0.0	1.0	1.0
hrwiki	Mathematics	0	0	0	0.0
hrwiki	Media	0	0	0	0.0
hrwiki	Medicine	0.346153846154	0.0980769230769	0.555769230769	520.0
hrwiki	Meteorology	0	0	0	0.0
hrwiki	Military and warfare	0.142857142857	0.142857142857	0.714285714286	7.0
hrwiki	Music	0.166666666667	0.0833333333333	0.75	12.0
hrwiki	Performing arts	0.0	0.666666666667	0.333333333333	3.0
hrwiki	Philosophy and religion	0.189189189189	0.135135135135	0.675675675676	37.0
hrwiki	Physics	0.190476190476	0.126984126984	0.68253968254	63.0
hrwiki	Plastic arts	0.0	0.0	1.0	8.0
hrwiki	Politics and government	0.025	0.05	0.925	40.0
hrwiki	Science	0.214285714286	0.0714285714286	0.714285714286	14.0
hrwiki	Space	0.6125	0.0875	0.3	160.0
hrwiki	Sports	0	0	0	0.0
hrwiki	Technology	0.125	0.125	0.75	24.0
hrwiki	Time	0	0	0	0.0
hrwiki	Transportation	0.5	0.0	0.5	4.0
hrwiki	all_topics	0.311135371179	0.094250363901	0.59461426492	2748.0
akwiki	Africa	0	0	0	0.0
akwiki	Americas	0	0	0	0.0
akwiki	Article improvement and grading	0	0	0	0.0
akwiki	Arts	0	0	0	0.0
akwiki	Biology	0.4	0.0	0.6	20.0
akwiki	Bodies of water	0	0	0	0.0
akwiki	Broadcasting	0	0	0	0.0
akwiki	Business and economics	0	0	0	0.0
akwiki	Chemistry	0	0	0	0.0
akwiki	Cities	0	0	0	0.0
akwiki	Contents systems	0	0	0	0.0
akwiki	Countries	0	0	0	0.0
akwiki	Crafts and hobbies	0	0	0	0.0
akwiki	Economics	0	0	0	0.0
akwiki	Education	0	0	0	0.0
akwiki	Entertainment	0	0	0	0.0
akwiki	Europe	0	0	0	0.0
akwiki	Files	0	0	0	0.0
akwiki	Food and drink	0	0	0	0.0
akwiki	Geosciences	0	0	0	0.0
akwiki	History and society	0	0	0	0.0
akwiki	Information science	0	0	0	0.0
akwiki	Internet culture	0	0	0	0.0
akwiki	Landforms	0	0	0	0.0
akwiki	Language and literature	0	0	0	0.0
akwiki	Maintenance	0	0	0	0.0
akwiki	Maps	0	0	0	0.0
akwiki	Mathematics	0	0	0	0.0
akwiki	Media	0	0	0	0.0
akwiki	Medicine	0.2	0.0	0.8	5.0
akwiki	Meteorology	0	0	0	0.0
akwiki	Military and warfare	0	0	0	0.0
akwiki	Music	0	0	0	0.0
akwiki	Performing arts	0	0	0	0.0
akwiki	Philosophy and religion	0.0	0.0	1.0	1.0
akwiki	Physics	0	0	0	0.0
akwiki	Plastic arts	0	0	0	0.0
akwiki	Politics and government	0	0	0	0.0
akwiki	Science	0	0	0	0.0
akwiki	Space	0	0	0	0.0
akwiki	Sports	0	0	0	0.0
akwiki	Technology	0	0	0	0.0
akwiki	Time	0	0	0	0.0
akwiki	Transportation	0	0	0	0.0
akwiki	all_topics	0.346153846154	0.0	0.653846153846	26.0
snwiki	Africa	0	0	0	0.0
snwiki	Americas	0	0	0	0.0
snwiki	Article improvement and grading	0	0	0	0.0
snwiki	Arts	0	0	0	0.0
snwiki	Biology	0.380952380952	0.0	0.619047619048	21.0
snwiki	Bodies of water	0	0	0	0.0
snwiki	Broadcasting	0	0	0	0.0
snwiki	Business and economics	0	0	0	0.0
snwiki	Chemistry	0.0	0.333333333333	0.666666666667	6.0
snwiki	Cities	0	0	0	0.0
snwiki	Contents systems	0	0	0	0.0
snwiki	Countries	0.0	0.0	1.0	1.0
snwiki	Crafts and hobbies	0	0	0	0.0
snwiki	Economics	0	0	0	0.0
snwiki	Education	0	0	0	0.0
snwiki	Entertainment	0	0	0	0.0
snwiki	Europe	0.0	0.0	1.0	6.0
snwiki	Files	0	0	0	0.0
snwiki	Food and drink	0	0	0	0.0
snwiki	Geosciences	0	0	0	0.0
snwiki	History and society	0	0	0	0.0
snwiki	Information science	0	0	0	0.0
snwiki	Internet culture	0	0	0	0.0
snwiki	Landforms	0	0	0	0.0
snwiki	Language and literature	0.0	0.0	1.0	1.0
snwiki	Maintenance	0.0	0.0	1.0	1.0
snwiki	Maps	0	0	0	0.0
snwiki	Mathematics	0	0	0	0.0
snwiki	Media	0	0	0	0.0
snwiki	Medicine	0.2	0.0	0.8	5.0
snwiki	Meteorology	0	0	0	0.0
snwiki	Military and warfare	0	0	0	0.0
snwiki	Music	0	0	0	0.0
snwiki	Performing arts	0	0	0	0.0
snwiki	Philosophy and religion	0.0	0.0	1.0	1.0
snwiki	Physics	0	0	0	0.0
snwiki	Plastic arts	0	0	0	0.0
snwiki	Politics and government	0	0	0	0.0
snwiki	Science	0	0	0	0.0
snwiki	Space	0	0	0	0.0
snwiki	Sports	0	0	0	0.0
snwiki	Technology	0	0	0	0.0
snwiki	Time	0	0	0	0.0
snwiki	Transportation	0	0	0	0.0
snwiki	all_topics	0.214285714286	0.047619047619	0.738095238095	42.0
vecwiki	Africa	0	0	0	0.0
vecwiki	Americas	0	0	0	0.0
vecwiki	Article improvement and grading	0	0	0	0.0
vecwiki	Arts	0	0	0	0.0
vecwiki	Biology	1.0	0.0	0.0	2.0
vecwiki	Bodies of water	0	0	0	0.0
vecwiki	Broadcasting	0	0	0	0.0
vecwiki	Business and economics	0	0	0	0.0
vecwiki	Chemistry	0.0	0.0	1.0	1.0
vecwiki	Cities	0	0	0	0.0
vecwiki	Contents systems	0	0	0	0.0
vecwiki	Countries	0	0	0	0.0
vecwiki	Crafts and hobbies	0	0	0	0.0
vecwiki	Economics	0	0	0	0.0
vecwiki	Education	0	0	0	0.0
vecwiki	Entertainment	0	0	0	0.0
vecwiki	Europe	0	0	0	0.0
vecwiki	Files	0	0	0	0.0
vecwiki	Food and drink	0	0	0	0.0
vecwiki	Geosciences	0	0	0	0.0
vecwiki	History and society	0	0	0	0.0
vecwiki	Information science	0	0	0	0.0
vecwiki	Internet culture	0	0	0	0.0
vecwiki	Landforms	0	0	0	0.0
vecwiki	Language and literature	0	0	0	0.0
vecwiki	Maintenance	0	0	0	0.0
vecwiki	Maps	0	0	0	0.0
vecwiki	Mathematics	0	0	0	0.0
vecwiki	Media	0	0	0	0.0
vecwiki	Medicine	0	0	0	0.0
vecwiki	Meteorology	0	0	0	0.0
vecwiki	Military and warfare	0	0	0	0.0
vecwiki	Music	0	0	0	0.0
vecwiki	Performing arts	0	0	0	0.0
vecwiki	Philosophy and religion	0	0	0	0.0
vecwiki	Physics	0	0	0	0.0
vecwiki	Plastic arts	0	0	0	0.0
vecwiki	Politics and government	1.0	0.0	0.0	1.0
vecwiki	Science	0	0	0	0.0
vecwiki	Space	0	0	0	0.0
vecwiki	Sports	0	0	0	0.0
vecwiki	Technology	0	0	0	0.0
vecwiki	Time	0	0	0	0.0
vecwiki	Transportation	0	0	0	0.0
vecwiki	all_topics	0.75	0.0	0.25	4.0
gagwiki	Africa	0	0	0	0.0
gagwiki	Americas	0	0	0	0.0
gagwiki	Article improvement and grading	0	0	0	0.0
gagwiki	Arts	0	0	0	0.0
gagwiki	Biology	0	0	0	0.0
gagwiki	Bodies of water	0	0	0	0.0
gagwiki	Broadcasting	0	0	0	0.0
gagwiki	Business and economics	0	0	0	0.0
gagwiki	Chemistry	0	0	0	0.0
gagwiki	Cities	0	0	0	0.0
gagwiki	Contents systems	0	0	0	0.0
gagwiki	Countries	0	0	0	0.0
gagwiki	Crafts and hobbies	0	0	0	0.0
gagwiki	Economics	0	0	0	0.0
gagwiki	Education	0	0	0	0.0
gagwiki	Entertainment	0	0	0	0.0
gagwiki	Europe	0	0	0	0.0
gagwiki	Files	0	0	0	0.0
gagwiki	Food and drink	0	0	0	0.0
gagwiki	Geosciences	0	0	0	0.0
gagwiki	History and society	0	0	0	0.0
gagwiki	Information science	0	0	0	0.0
gagwiki	Internet culture	0	0	0	0.0
gagwiki	Landforms	0	0	0	0.0
gagwiki	Language and literature	0	0	0	0.0
gagwiki	Maintenance	0	0	0	0.0
gagwiki	Maps	0	0	0	0.0
gagwiki	Mathematics	0	0	0	0.0
gagwiki	Media	0	0	0	0.0
gagwiki	Medicine	0	0	0	0.0
gagwiki	Meteorology	0	0	0	0.0
gagwiki	Military and warfare	0	0	0	0.0
gagwiki	Music	0	0	0	0.0
gagwiki	Performing arts	0	0	0	0.0
gagwiki	Philosophy and religion	0	0	0	0.0
gagwiki	Physics	0	0	0	0.0
gagwiki	Plastic arts	0	0	0	0.0
gagwiki	Politics and government	0	0	0	0.0
gagwiki	Science	0	0	0	0.0
gagwiki	Space	0	0	0	0.0
gagwiki	Sports	0	0	0	0.0
gagwiki	Technology	0	0	0	0.0
gagwiki	Time	0	0	0	0.0
gagwiki	Transportation	0	0	0	0.0
gagwiki	all_topics	0.75	0.0	0.25	0.0
testwiki	Africa	0	0	0	0.0
testwiki	Americas	0.0	0.0	1.0	2.0
testwiki	Article improvement and grading	0	0	0	0.0
testwiki	Arts	0	0	0	0.0
testwiki	Biology	0.483766233766	0.038961038961	0.477272727273	308.0
testwiki	Bodies of water	0.545454545455	0.0	0.454545454545	11.0
testwiki	Broadcasting	0	0	0	0.0
testwiki	Business and economics	0	0	0	0.0
testwiki	Chemistry	0.166666666667	0.0	0.833333333333	6.0
testwiki	Cities	0	0	0	0.0
testwiki	Contents systems	0	0	0	0.0
testwiki	Countries	0.35	0.1	0.55	20.0
testwiki	Crafts and hobbies	0	0	0	0.0
testwiki	Economics	0	0	0	0.0
testwiki	Education	0	0	0	0.0
testwiki	Entertainment	0	0	0	0.0
testwiki	Europe	0.44	0.16	0.4	25.0
testwiki	Files	0	0	0	0.0
testwiki	Food and drink	1.0	0.0	0.0	1.0
testwiki	Geosciences	0	0	0	0.0
testwiki	History and society	0.5	0.0864197530864	0.413580246914	162.0
testwiki	Information science	0	0	0	0.0
testwiki	Internet culture	0	0	0	0.0
testwiki	Landforms	0	0	0	0.0
testwiki	Language and literature	0.0909090909091	0.0909090909091	0.818181818182	11.0
testwiki	Maintenance	0.0	0.0	1.0	1.0
testwiki	Maps	0	0	0	0.0
testwiki	Mathematics	0.222222222222	0.111111111111	0.666666666667	9.0
testwiki	Media	0	0	0	0.0
testwiki	Medicine	0.282051282051	0.102564102564	0.615384615385	39.0
testwiki	Meteorology	0	0	0	0.0
testwiki	Military and warfare	0	0	0	0.0
testwiki	Music	0	0	0	0.0
testwiki	Performing arts	0	0	0	0.0
testwiki	Philosophy and religion	0.111111111111	0.111111111111	0.777777777778	18.0
testwiki	Physics	0.5	0.0	0.5	2.0
testwiki	Plastic arts	0	0	0	0.0
testwiki	Politics and government	1.0	0.0	0.0	1.0
testwiki	Science	0.0	0.0	1.0	2.0
testwiki	Space	0.375	0.291666666667	0.333333333333	24.0
testwiki	Sports	0	0	0	0.0
testwiki	Technology	0.0	0.0	1.0	1.0
testwiki	Time	0	0	0	0.0
testwiki	Transportation	0.577464788732	0.0422535211268	0.380281690141	71.0
testwiki	all_topics	0.453781512605	0.0700280112045	0.47619047619	714.0
chrwiki	Africa	0	0	0	0.0
chrwiki	Americas	0	0	0	0.0
chrwiki	Article improvement and grading	0	0	0	0.0
chrwiki	Arts	0	0	0	0.0
chrwiki	Biology	0.333333333333	0.0	0.666666666667	3.0
chrwiki	Bodies of water	0	0	0	0.0
chrwiki	Broadcasting	0	0	0	0.0
chrwiki	Business and economics	0	0	0	0.0
chrwiki	Chemistry	0	0	0	0.0
chrwiki	Cities	0	0	0	0.0
chrwiki	Contents systems	0	0	0	0.0
chrwiki	Countries	0	0	0	0.0
chrwiki	Crafts and hobbies	0	0	0	0.0
chrwiki	Economics	0	0	0	0.0
chrwiki	Education	0	0	0	0.0
chrwiki	Entertainment	0	0	0	0.0
chrwiki	Europe	0	0	0	0.0
chrwiki	Files	0	0	0	0.0
chrwiki	Food and drink	0	0	0	0.0
chrwiki	Geosciences	0	0	0	0.0
chrwiki	History and society	1.0	0.0	0.0	1.0
chrwiki	Information science	0	0	0	0.0
chrwiki	Internet culture	0	0	0	0.0
chrwiki	Landforms	0	0	0	0.0
chrwiki	Language and literature	0	0	0	0.0
chrwiki	Maintenance	0	0	0	0.0
chrwiki	Maps	0	0	0	0.0
chrwiki	Mathematics	0	0	0	0.0
chrwiki	Media	0	0	0	0.0
chrwiki	Medicine	0.0	0.0	1.0	1.0
chrwiki	Meteorology	0	0	0	0.0
chrwiki	Military and warfare	0	0	0	0.0
chrwiki	Music	0	0	0	0.0
chrwiki	Performing arts	0	0	0	0.0
chrwiki	Philosophy and religion	0	0	0	0.0
chrwiki	Physics	0	0	0	0.0
chrwiki	Plastic arts	0	0	0	0.0
chrwiki	Politics and government	0	0	0	0.0
chrwiki	Science	0	0	0	0.0
chrwiki	Space	0	0	0	0.0
chrwiki	Sports	0	0	0	0.0
chrwiki	Technology	0	0	0	0.0
chrwiki	Time	0	0	0	0.0
chrwiki	Transportation	0	0	0	0.0
chrwiki	all_topics	0.4	0.0	0.6	5.0
pawiki	Africa	0.0	0.5	0.5	2.0
pawiki	Americas	0.333333333333	0.0	0.666666666667	9.0
pawiki	Article improvement and grading	0	0	0	0.0
pawiki	Arts	0	0	0	0.0
pawiki	Biology	0.312138728324	0.115606936416	0.57225433526	173.0
pawiki	Bodies of water	0.0	0.0	1.0	1.0
pawiki	Broadcasting	0	0	0	0.0
pawiki	Business and economics	0.0	0.0	1.0	1.0
pawiki	Chemistry	0.157894736842	0.105263157895	0.736842105263	19.0
pawiki	Cities	0.0	0.0	1.0	3.0
pawiki	Contents systems	0	0	0	0.0
pawiki	Countries	0.261538461538	0.0461538461538	0.692307692308	65.0
pawiki	Crafts and hobbies	0	0	0	0.0
pawiki	Economics	0.0	0.0	1.0	1.0
pawiki	Education	0	0	0	0.0
pawiki	Entertainment	0.333333333333	0.0	0.666666666667	3.0
pawiki	Europe	0.271428571429	0.214285714286	0.514285714286	70.0
pawiki	Files	0	0	0	0.0
pawiki	Food and drink	0.0	0.333333333333	0.666666666667	3.0
pawiki	Geosciences	0.0	0.0	1.0	1.0
pawiki	History and society	0.180555555556	0.152777777778	0.666666666667	72.0
pawiki	Information science	0	0	0	0.0
pawiki	Internet culture	0.0	0.0	1.0	1.0
pawiki	Landforms	0	0	0	0.0
pawiki	Language and literature	0.28	0.04	0.68	25.0
pawiki	Maintenance	0.0	0.0	1.0	1.0
pawiki	Maps	0	0	0	0.0
pawiki	Mathematics	0	0	0	0.0
pawiki	Media	0	0	0	0.0
pawiki	Medicine	0.381818181818	0.127272727273	0.490909090909	110.0
pawiki	Meteorology	1.0	0.0	0.0	1.0
pawiki	Military and warfare	0.0	0.0	1.0	3.0
pawiki	Music	0.5	0.0	0.5	2.0
pawiki	Performing arts	0.0	0.0	1.0	2.0
pawiki	Philosophy and religion	0.0	0.190476190476	0.809523809524	21.0
pawiki	Physics	0.119469026549	0.33185840708	0.548672566372	226.0
pawiki	Plastic arts	0.0	0.2	0.8	5.0
pawiki	Politics and government	0.153846153846	0.0769230769231	0.769230769231	13.0
pawiki	Science	0.0	0.0	1.0	2.0
pawiki	Space	0.652173913043	0.0869565217391	0.260869565217	23.0
pawiki	Sports	0	0	0	0.0
pawiki	Technology	0.0	0.272727272727	0.727272727273	11.0
pawiki	Time	0.0	0.0	1.0	2.0
pawiki	Transportation	0.0	0.0	1.0	3.0
pawiki	all_topics	0.234553775744	0.176201372998	0.589244851259	874.0
ukwiki	Africa	0.0555555555556	0.0	0.944444444444	18.0
ukwiki	Americas	0.269230769231	0.130769230769	0.6	130.0
ukwiki	Article improvement and grading	0	0	0	0.0
ukwiki	Arts	0	0	0	0.0
ukwiki	Biology	0.430504058523	0.0790660386812	0.490429902796	9979.0
ukwiki	Bodies of water	0.108695652174	0.108695652174	0.782608695652	46.0
ukwiki	Broadcasting	0.555555555556	0.0	0.444444444444	9.0
ukwiki	Business and economics	0.263157894737	0.0526315789474	0.684210526316	19.0
ukwiki	Chemistry	0.14671163575	0.0489038785835	0.804384485666	593.0
ukwiki	Cities	0.15	0.1	0.75	20.0
ukwiki	Contents systems	0.428571428571	0.0	0.571428571429	7.0
ukwiki	Countries	0.168965517241	0.0862068965517	0.744827586207	290.0
ukwiki	Crafts and hobbies	0	0	0	0.0
ukwiki	Economics	0.176470588235	0.441176470588	0.382352941176	34.0
ukwiki	Education	0.1	0.0666666666667	0.833333333333	30.0
ukwiki	Entertainment	0.176056338028	0.154929577465	0.669014084507	142.0
ukwiki	Europe	0.277945619335	0.0800604229607	0.641993957704	662.0
ukwiki	Files	0.418604651163	0.0697674418605	0.511627906977	43.0
ukwiki	Food and drink	0.372881355932	0.0	0.627118644068	59.0
ukwiki	Geosciences	0.216374269006	0.0701754385965	0.713450292398	342.0
ukwiki	History and society	0.248	0.084	0.668	500.0
ukwiki	Information science	0	0	0	0.0
ukwiki	Internet culture	0.333333333333	0.333333333333	0.333333333333	3.0
ukwiki	Landforms	0.0	0.0	1.0	3.0
ukwiki	Language and literature	0.253768844221	0.105527638191	0.640703517588	398.0
ukwiki	Maintenance	0.428571428571	0.0571428571429	0.514285714286	70.0
ukwiki	Maps	0.130434782609	0.130434782609	0.739130434783	23.0
ukwiki	Mathematics	0.05	0.4	0.55	20.0
ukwiki	Media	0.0	0.0	1.0	13.0
ukwiki	Medicine	0.356946732565	0.113673805601	0.529379461834	1821.0
ukwiki	Meteorology	0.185185185185	0.148148148148	0.666666666667	27.0
ukwiki	Military and warfare	0.135135135135	0.027027027027	0.837837837838	37.0
ukwiki	Music	0.363636363636	0.0	0.636363636364	11.0
ukwiki	Performing arts	0.142857142857	0.0952380952381	0.761904761905	21.0
ukwiki	Philosophy and religion	0.165730337079	0.191011235955	0.643258426966	356.0
ukwiki	Physics	0.283474065139	0.226779252111	0.48974668275	829.0
ukwiki	Plastic arts	0.20253164557	0.126582278481	0.670886075949	79.0
ukwiki	Politics and government	0.153256704981	0.0689655172414	0.777777777778	261.0
ukwiki	Science	0.192660550459	0.220183486239	0.587155963303	109.0
ukwiki	Space	0.562996594779	0.103291713961	0.33371169126	1762.0
ukwiki	Sports	0.0	0.0	1.0	5.0
ukwiki	Technology	0.150862068966	0.280172413793	0.568965517241	464.0
ukwiki	Time	0.266666666667	0.2	0.533333333333	15.0
ukwiki	Transportation	0.378947368421	0.0842105263158	0.536842105263	95.0
ukwiki	all_topics	0.373274747997	0.0998707676402	0.526854484363	19345.0
tcywiki	Africa	0	0	0	0.0
tcywiki	Americas	0	0	0	0.0
tcywiki	Article improvement and grading	0	0	0	0.0
tcywiki	Arts	0	0	0	0.0
tcywiki	Biology	0.0	0.0	1.0	1.0
tcywiki	Bodies of water	0	0	0	0.0
tcywiki	Broadcasting	0	0	0	0.0
tcywiki	Business and economics	0	0	0	0.0
tcywiki	Chemistry	0	0	0	0.0
tcywiki	Cities	0	0	0	0.0
tcywiki	Contents systems	0	0	0	0.0
tcywiki	Countries	0	0	0	0.0
tcywiki	Crafts and hobbies	0	0	0	0.0
tcywiki	Economics	0	0	0	0.0
tcywiki	Education	0	0	0	0.0
tcywiki	Entertainment	0	0	0	0.0
tcywiki	Europe	0.0	0.0	1.0	1.0
tcywiki	Files	0	0	0	0.0
tcywiki	Food and drink	0	0	0	0.0
tcywiki	Geosciences	0	0	0	0.0
tcywiki	History and society	0	0	0	0.0
tcywiki	Information science	0	0	0	0.0
tcywiki	Internet culture	0	0	0	0.0
tcywiki	Landforms	0	0	0	0.0
tcywiki	Language and literature	0	0	0	0.0
tcywiki	Maintenance	0	0	0	0.0
tcywiki	Maps	0	0	0	0.0
tcywiki	Mathematics	0	0	0	0.0
tcywiki	Media	0	0	0	0.0
tcywiki	Medicine	0.0	0.0	1.0	1.0
tcywiki	Meteorology	0	0	0	0.0
tcywiki	Military and warfare	0	0	0	0.0
tcywiki	Music	0	0	0	0.0
tcywiki	Performing arts	0	0	0	0.0
tcywiki	Philosophy and religion	0	0	0	0.0
tcywiki	Physics	0	0	0	0.0
tcywiki	Plastic arts	0	0	0	0.0
tcywiki	Politics and government	0	0	0	0.0
tcywiki	Science	0	0	0	0.0
tcywiki	Space	0	0	0	0.0
tcywiki	Sports	0	0	0	0.0
tcywiki	Technology	0	0	0	0.0
tcywiki	Time	0	0	0	0.0
tcywiki	Transportation	0	0	0	0.0
tcywiki	all_topics	0.0	0.0	1.0	3.0
chywiki	Africa	0	0	0	0.0
chywiki	Americas	0	0	0	0.0
chywiki	Article improvement and grading	0	0	0	0.0
chywiki	Arts	0	0	0	0.0
chywiki	Biology	0	0	0	0.0
chywiki	Bodies of water	0	0	0	0.0
chywiki	Broadcasting	0	0	0	0.0
chywiki	Business and economics	0	0	0	0.0
chywiki	Chemistry	0	0	0	0.0
chywiki	Cities	0	0	0	0.0
chywiki	Contents systems	0	0	0	0.0
chywiki	Countries	0	0	0	0.0
chywiki	Crafts and hobbies	0	0	0	0.0
chywiki	Economics	0	0	0	0.0
chywiki	Education	0	0	0	0.0
chywiki	Entertainment	0	0	0	0.0
chywiki	Europe	0	0	0	0.0
chywiki	Files	0	0	0	0.0
chywiki	Food and drink	0	0	0	0.0
chywiki	Geosciences	0	0	0	0.0
chywiki	History and society	0	0	0	0.0
chywiki	Information science	0	0	0	0.0
chywiki	Internet culture	0	0	0	0.0
chywiki	Landforms	0	0	0	0.0
chywiki	Language and literature	0	0	0	0.0
chywiki	Maintenance	0	0	0	0.0
chywiki	Maps	0	0	0	0.0
chywiki	Mathematics	0	0	0	0.0
chywiki	Media	0	0	0	0.0
chywiki	Medicine	0	0	0	0.0
chywiki	Meteorology	0	0	0	0.0
chywiki	Military and warfare	0	0	0	0.0
chywiki	Music	0	0	0	0.0
chywiki	Performing arts	0	0	0	0.0
chywiki	Philosophy and religion	0	0	0	0.0
chywiki	Physics	0	0	0	0.0
chywiki	Plastic arts	0	0	0	0.0
chywiki	Politics and government	0	0	0	0.0
chywiki	Science	0	0	0	0.0
chywiki	Space	0	0	0	0.0
chywiki	Sports	0	0	0	0.0
chywiki	Technology	0	0	0	0.0
chywiki	Time	0	0	0	0.0
chywiki	Transportation	0	0	0	0.0
chywiki	all_topics	0.0	0.0	1.0	0.0
roa_tarawiki	Africa	0	0	0	0.0
roa_tarawiki	Americas	0	0	0	0.0
roa_tarawiki	Article improvement and grading	0	0	0	0.0
roa_tarawiki	Arts	0	0	0	0.0
roa_tarawiki	Biology	0.0	0.0	1.0	3.0
roa_tarawiki	Bodies of water	0	0	0	0.0
roa_tarawiki	Broadcasting	0	0	0	0.0
roa_tarawiki	Business and economics	0	0	0	0.0
roa_tarawiki	Chemistry	0	0	0	0.0
roa_tarawiki	Cities	0	0	0	0.0
roa_tarawiki	Contents systems	0	0	0	0.0
roa_tarawiki	Countries	0.0	0.0	1.0	1.0
roa_tarawiki	Crafts and hobbies	0	0	0	0.0
roa_tarawiki	Economics	0	0	0	0.0
roa_tarawiki	Education	0	0	0	0.0
roa_tarawiki	Entertainment	0	0	0	0.0
roa_tarawiki	Europe	0	0	0	0.0
roa_tarawiki	Files	0	0	0	0.0
roa_tarawiki	Food and drink	0	0	0	0.0
roa_tarawiki	Geosciences	0	0	0	0.0
roa_tarawiki	History and society	0.0	0.0	1.0	1.0
roa_tarawiki	Information science	0	0	0	0.0
roa_tarawiki	Internet culture	0	0	0	0.0
roa_tarawiki	Landforms	0	0	0	0.0
roa_tarawiki	Language and literature	0	0	0	0.0
roa_tarawiki	Maintenance	0	0	0	0.0
roa_tarawiki	Maps	0	0	0	0.0
roa_tarawiki	Mathematics	0	0	0	0.0
roa_tarawiki	Media	0	0	0	0.0
roa_tarawiki	Medicine	0	0	0	0.0
roa_tarawiki	Meteorology	0	0	0	0.0
roa_tarawiki	Military and warfare	0	0	0	0.0
roa_tarawiki	Music	0	0	0	0.0
roa_tarawiki	Performing arts	0	0	0	0.0
roa_tarawiki	Philosophy and religion	0	0	0	0.0
roa_tarawiki	Physics	0	0	0	0.0
roa_tarawiki	Plastic arts	0	0	0	0.0
roa_tarawiki	Politics and government	0	0	0	0.0
roa_tarawiki	Science	0	0	0	0.0
roa_tarawiki	Space	0	0	0	0.0
roa_tarawiki	Sports	0	0	0	0.0
roa_tarawiki	Technology	0	0	0	0.0
roa_tarawiki	Time	0	0	0	0.0
roa_tarawiki	Transportation	0	0	0	0.0
roa_tarawiki	all_topics	0.0	0.0	1.0	5.0
orwiki	Africa	0	0	0	0.0
orwiki	Americas	0.5	0.0	0.5	6.0
orwiki	Article improvement and grading	0	0	0	0.0
orwiki	Arts	0	0	0	0.0
orwiki	Biology	0.321937321937	0.0740740740741	0.603988603989	351.0
orwiki	Bodies of water	0	0	0	0.0
orwiki	Broadcasting	0	0	0	0.0
orwiki	Business and economics	0.0	0.0	1.0	3.0
orwiki	Chemistry	0.193548387097	0.0645161290323	0.741935483871	31.0
orwiki	Cities	0.666666666667	0.0	0.333333333333	3.0
orwiki	Contents systems	0	0	0	0.0
orwiki	Countries	0.266666666667	0.166666666667	0.566666666667	30.0
orwiki	Crafts and hobbies	0	0	0	0.0
orwiki	Economics	0	0	0	0.0
orwiki	Education	0	0	0	0.0
orwiki	Entertainment	0.375	0.125	0.5	8.0
orwiki	Europe	0.333333333333	0.0833333333333	0.583333333333	36.0
orwiki	Files	0	0	0	0.0
orwiki	Food and drink	0.6	0.0	0.4	10.0
orwiki	Geosciences	0.0	0.0	1.0	3.0
orwiki	History and society	0.279279279279	0.153153153153	0.567567567568	111.0
orwiki	Information science	0	0	0	0.0
orwiki	Internet culture	0	0	0	0.0
orwiki	Landforms	0	0	0	0.0
orwiki	Language and literature	0.452380952381	0.0714285714286	0.47619047619	42.0
orwiki	Maintenance	0.0	0.0	1.0	1.0
orwiki	Maps	0	0	0	0.0
orwiki	Mathematics	0	0	0	0.0
orwiki	Media	0	0	0	0.0
orwiki	Medicine	0.378787878788	0.0853994490358	0.535812672176	726.0
